"V1","V2","V3"
"10_17_9","FC_ST_TD","COM13"
"10_17_9","FC_ST_TD","COM13"
"10_10_9","ST_TD_TD","COM13"
"10_12_9","ST_TD_TD","COM13"
"10_9_9","ST_ST_TD","COM13"
"10_12_9","ST_TD_TD","COM13"
"12_8_9","ST_TD_TD","COM13"
"12_8_9","ST_TD_TD","COM13"
"16_8_9","FC_ST_TD","COM13"
"4_8_9","ST_ST_TD","COM13"
"4_8_9","ST_ST_TD","COM13"
"8_9_9","ST_ST_TD","COM13"
"8_8_9","ST_TD_TD","COM13"
"17_8_9","FC_ST_TD","COM13"
"17_8_9","FC_ST_TD","COM13"
"10_8_9","ST_TD_TD","COM13"
"12_8_9","ST_TD_TD","COM13"
"8_9_9","ST_ST_TD","COM13"
"12_8_9","ST_TD_TD","COM13"
"12_9_9","ST_ST_TD","COM13"
"12_9_9","ST_ST_TD","COM13"
"16_9_9","FC_ST_ST","COM13"
"4_9_9","ST_ST_ST","COM13"
"4_9_9","ST_ST_ST","COM13"
"9_9_9","ST_ST_ST","COM13"
"8_9_9","ST_ST_TD","COM13"
"17_9_9","FC_ST_ST","COM13"
"17_9_9","FC_ST_ST","COM13"
"10_9_9","ST_ST_TD","COM13"
"12_9_9","ST_ST_TD","COM13"
"9_9_9","ST_ST_ST","COM13"
"12_9_9","ST_ST_TD","COM13"
"1_12_8","TD_TD_TD","COM13"
"1_12_8","TD_TD_TD","COM13"
"1_16_8","FC_TD_TD","COM13"
"1_4_8","ST_TD_TD","COM13"
"1_4_8","ST_TD_TD","COM13"
"1_8_9","ST_TD_TD","COM13"
"1_8_8","TD_TD_TD","COM13"
"1_17_8","FC_TD_TD","COM13"
"1_17_8","FC_TD_TD","COM13"
"1_10_8","TD_TD_TD","COM13"
"1_12_8","TD_TD_TD","COM13"
"1_8_9","ST_TD_TD","COM13"
"1_12_8","TD_TD_TD","COM13"
"1_12_9","ST_TD_TD","COM13"
"1_12_9","ST_TD_TD","COM13"
"1_16_9","FC_ST_TD","COM13"
"1_4_9","ST_ST_TD","COM13"
"1_4_9","ST_ST_TD","COM13"
"1_9_9","ST_ST_TD","COM13"
"1_8_9","ST_TD_TD","COM13"
"1_17_9","FC_ST_TD","COM13"
"1_17_9","FC_ST_TD","COM13"
"1_10_9","ST_TD_TD","COM13"
"1_12_9","ST_TD_TD","COM13"
"1_9_9","ST_ST_TD","COM13"
"1_12_9","ST_TD_TD","COM13"
"12_15_9","ST_TD_TD","COM13"
"11_15_9","ST_ST_TD","COM13"
"12_15_9","ST_TD_TD","COM13"
"15_4_9","ST_ST_TD","COM13"
"15_8_9","ST_TD_TD","COM13"
"15_8_9","ST_TD_TD","COM13"
"15_4_9","ST_ST_TD","COM13"
"15_8_9","ST_TD_TD","COM13"
"15_17_9","FC_ST_TD","COM13"
"15_6_9","ST_ST_TD","COM13"
"15_17_9","FC_ST_TD","COM13"
"15_2_9","ST_ST_TD","COM13"
"15_5_9","ST_TD_TD","COM13"
"15_9_9","ST_ST_TD","COM13"
"11_12_9","ST_ST_TD","COM13"
"12_4_9","ST_ST_TD","COM13"
"12_8_9","ST_TD_TD","COM13"
"11_4_9","ST_ST_ST","COM13"
"4_9_9","ST_ST_ST","COM13"
"4_4_9","ST_ST_ST","COM13"
"4_8_9","ST_ST_TD","COM13"
"4_6_9","ST_ST_ST","COM13"
"11_6_9","ST_ST_ST","COM13"
"6_8_9","ST_ST_TD","COM13"
"12_9_9","ST_ST_TD","COM13"
"11_9_9","ST_ST_ST","COM13"
"12_9_9","ST_ST_TD","COM13"
"4_9_9","ST_ST_ST","COM13"
"8_9_9","ST_ST_TD","COM13"
"8_9_9","ST_ST_TD","COM13"
"4_9_9","ST_ST_ST","COM13"
"8_9_9","ST_ST_TD","COM13"
"17_9_9","FC_ST_ST","COM13"
"6_9_9","ST_ST_ST","COM13"
"17_9_9","FC_ST_ST","COM13"
"2_9_9","ST_ST_ST","COM13"
"5_9_9","ST_ST_TD","COM13"
"9_9_9","ST_ST_ST","COM13"
"11_12_15","ST_TD_TD","COM13"
"12_15_4","ST_TD_TD","COM13"
"12_15_8","TD_TD_TD","COM13"
"11_15_4","ST_ST_TD","COM13"
"15_4_9","ST_ST_TD","COM13"
"15_4_4","ST_ST_TD","COM13"
"15_4_8","ST_TD_TD","COM13"
"15_4_6","ST_ST_TD","COM13"
"11_15_6","ST_ST_TD","COM13"
"15_6_8","ST_TD_TD","COM13"
"11_12_9","ST_ST_TD","COM13"
"12_4_9","ST_ST_TD","COM13"
"12_8_9","ST_TD_TD","COM13"
"11_4_9","ST_ST_ST","COM13"
"4_9_9","ST_ST_ST","COM13"
"4_4_9","ST_ST_ST","COM13"
"4_8_9","ST_ST_TD","COM13"
"4_6_9","ST_ST_ST","COM13"
"11_6_9","ST_ST_ST","COM13"
"6_8_9","ST_ST_TD","COM13"
"11_12_4","ST_ST_TD","COM13"
"12_4_8","ST_TD_TD","COM13"
"11_4_6","ST_ST_ST","COM13"
"4_6_8","ST_ST_TD","COM13"
"12_4_8","ST_TD_TD","COM13"
"4_8_9","ST_ST_TD","COM13"
"4_8_8","ST_TD_TD","COM13"
"8_9_9","ST_ST_TD","COM13"
"12_8_9","ST_TD_TD","COM13"
"8_8_9","ST_TD_TD","COM13"
"12_17_4","FC_ST_TD","COM13"
"17_4_9","FC_ST_ST","COM13"
"17_4_8","FC_ST_TD","COM13"
"17_9_9","FC_ST_ST","COM13"
"12_17_9","FC_ST_TD","COM13"
"17_8_9","FC_ST_TD","COM13"
"12_12_12","TD_TD_TD","COM13"
"13_8_8","TD_TD_TD","COM13"
"8_8_8","TD_TD_TD","COM13"
"13_2_8","ST_TD_TD","COM13"
"2_8_8","ST_TD_TD","COM13"
"13_5_8","TD_TD_TD","COM13"
"5_8_8","TD_TD_TD","COM13"
"12_12_17","FC_TD_TD","COM13"
"12_12_17","FC_TD_TD","COM14"
"12_12_9","ST_TD_TD","COM14"
"12_17_9","FC_ST_TD","COM14"
"12_9_9","ST_ST_TD","COM14"
"12_17_8","FC_TD_TD","COM14"
"12_8_9","ST_TD_TD","COM14"
"12_17_17","FC_FC_TD","COM14"
"12_17_9","FC_ST_TD","COM14"
"17_17_9","FC_FC_ST","COM14"
"17_9_9","FC_ST_ST","COM14"
"17_17_8","FC_FC_TD","COM14"
"17_8_9","FC_ST_TD","COM14"
"4_4_4","ST_ST_ST","COM10"
"12_4_4","ST_ST_TD","COM10"
"4_4_4","ST_ST_ST","COM10"
"12_4_4","ST_ST_TD","COM10"
"4_4_4","ST_ST_ST","COM10"
"4_4_8","ST_ST_TD","COM10"
"12_4_8","ST_TD_TD","COM10"
"12_4_4","ST_ST_TD","COM10"
"12_4_4","ST_ST_TD","COM10"
"12_4_8","ST_TD_TD","COM10"
"4_4_8","ST_ST_TD","COM10"
"4_4_4","ST_ST_ST","COM10"
"12_4_8","ST_TD_TD","COM10"
"12_4_4","ST_ST_TD","COM10"
"12_12_4","ST_TD_TD","COM10"
"12_4_4","ST_ST_TD","COM10"
"12_12_4","ST_TD_TD","COM10"
"12_4_4","ST_ST_TD","COM10"
"4_4_4","ST_ST_ST","COM10"
"4_4_8","ST_ST_TD","COM10"
"4_4_4","ST_ST_ST","COM10"
"12_4_4","ST_ST_TD","COM10"
"12_4_4","ST_ST_TD","COM10"
"12_4_8","ST_TD_TD","COM10"
"12_4_4","ST_ST_TD","COM10"
"12_12_4","ST_TD_TD","COM10"
"17_4_4","FC_ST_ST","COM10"
"12_17_4","FC_ST_TD","COM10"
"17_4_4","FC_ST_ST","COM10"
"12_17_4","FC_ST_TD","COM10"
"17_4_4","FC_ST_ST","COM10"
"17_4_8","FC_ST_TD","COM10"
"12_4_8","ST_TD_TD","COM10"
"12_4_4","ST_ST_TD","COM10"
"4_4_8","ST_ST_TD","COM10"
"4_4_4","ST_ST_ST","COM10"
"12_17_8","FC_TD_TD","COM10"
"12_17_4","FC_ST_TD","COM10"
"12_12_17","FC_TD_TD","COM10"
"12_17_4","FC_ST_TD","COM10"
"12_12_17","FC_TD_TD","COM10"
"12_17_4","FC_ST_TD","COM10"
"12_17_8","FC_TD_TD","COM10"
"12_17_4","FC_ST_TD","COM10"
"12_17_4","FC_ST_TD","COM10"
"12_17_8","FC_TD_TD","COM10"
"17_4_8","FC_ST_TD","COM10"
"17_4_4","FC_ST_ST","COM10"
"12_12_8","TD_TD_TD","COM10"
"12_12_4","ST_TD_TD","COM10"
"12_4_8","ST_TD_TD","COM10"
"12_4_4","ST_ST_TD","COM10"
"12_4_4","ST_ST_TD","COM10"
"12_4_9","ST_ST_TD","COM10"
"12_12_4","ST_TD_TD","COM10"
"12_12_9","ST_TD_TD","COM10"
"13_7_7","ST_ST_TD","COM10"
"13_17_7","FC_ST_TD","COM10"
"7_7_7","ST_ST_ST","COM10"
"17_7_7","FC_ST_ST","COM10"
"12_13_7","ST_TD_TD","COM10"
"12_13_17","FC_TD_TD","COM10"
"12_7_7","ST_ST_TD","COM10"
"12_17_7","FC_ST_TD","COM10"
"4_4_9","ST_ST_ST","COM10"
"4_4_8","ST_ST_TD","COM10"
"4_9_9","ST_ST_ST","COM10"
"4_8_9","ST_ST_TD","COM10"
"12_4_9","ST_ST_TD","COM10"
"12_4_8","ST_TD_TD","COM10"
"12_9_9","ST_ST_TD","COM10"
"12_8_9","ST_TD_TD","COM10"
"13_17_17","FC_FC_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"12_13_17","FC_TD_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"13_17_3","FC_ST_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"12_13_17","FC_TD_TD","COM11"
"10_13_17","FC_TD_TD","COM11"
"13_17_3","FC_ST_TD","COM11"
"1_13_17","FC_TD_TD","COM11"
"12_13_17","FC_TD_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"12_13_17","FC_TD_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"13_17_3","FC_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"1_13_17","FC_TD_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"12_13_17","FC_TD_TD","COM11"
"10_13_17","FC_TD_TD","COM11"
"13_17_3","FC_ST_TD","COM11"
"12_13_17","FC_TD_TD","COM11"
"12_13_3","ST_TD_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"12_13_17","FC_TD_TD","COM11"
"13_17_3","FC_ST_TD","COM11"
"12_13_17","FC_TD_TD","COM11"
"13_17_3","FC_ST_TD","COM11"
"10_13_17","FC_TD_TD","COM11"
"13_3_3","ST_ST_TD","COM11"
"10_13_3","ST_TD_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"12_13_9","ST_TD_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_3_9","ST_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_9_9","ST_ST_TD","COM11"
"12_13_9","ST_TD_TD","COM11"
"13_13_9","ST_TD_TD","COM11"
"10_13_9","ST_TD_TD","COM11"
"13_3_9","ST_ST_TD","COM11"
"1_13_9","ST_TD_TD","COM11"
"12_13_9","ST_TD_TD","COM11"
"13_8_9","ST_TD_TD","COM11"
"12_13_9","ST_TD_TD","COM11"
"13_9_9","ST_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"12_13_9","ST_TD_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_3_9","ST_ST_TD","COM11"
"13_9_9","ST_ST_TD","COM11"
"13_9_9","ST_ST_TD","COM11"
"12_13_9","ST_TD_TD","COM11"
"13_13_9","ST_TD_TD","COM11"
"10_13_9","ST_TD_TD","COM11"
"13_3_9","ST_ST_TD","COM11"
"1_13_9","ST_TD_TD","COM11"
"12_13_9","ST_TD_TD","COM11"
"13_8_9","ST_TD_TD","COM11"
"13_9_9","ST_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_8_9","ST_TD_TD","COM11"
"12_13_9","ST_TD_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"1_13_9","ST_TD_TD","COM11"
"10_13_9","ST_TD_TD","COM11"
"12_13_9","ST_TD_TD","COM11"
"13_3_9","ST_ST_TD","COM11"
"13_3_9","ST_ST_TD","COM11"
"10_13_9","ST_TD_TD","COM11"
"10_13_17","FC_TD_TD","COM11"
"13_17_3","FC_ST_TD","COM11"
"12_13_17","FC_TD_TD","COM11"
"12_13_17","FC_TD_TD","COM11"
"12_12_13","TD_TD_TD","COM11"
"12_13_9","ST_TD_TD","COM11"
"12_13_3","ST_TD_TD","COM11"
"1_12_13","TD_TD_TD","COM11"
"12_13_3","ST_TD_TD","COM11"
"12_13_9","ST_TD_TD","COM11"
"12_12_13","TD_TD_TD","COM11"
"10_12_13","TD_TD_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"12_13_9","ST_TD_TD","COM11"
"13_3_9","ST_ST_TD","COM11"
"13_3_9","ST_ST_TD","COM11"
"10_13_9","ST_TD_TD","COM11"
"13_17_8","FC_TD_TD","COM11"
"13_17_8","FC_TD_TD","COM11"
"13_17_8","FC_TD_TD","COM11"
"13_17_8","FC_TD_TD","COM11"
"13_17_8","FC_TD_TD","COM11"
"12_13_8","TD_TD_TD","COM11"
"13_17_8","FC_TD_TD","COM11"
"13_3_8","ST_TD_TD","COM11"
"13_17_8","FC_TD_TD","COM11"
"13_8_9","ST_TD_TD","COM11"
"12_13_8","TD_TD_TD","COM11"
"13_13_8","TD_TD_TD","COM11"
"10_13_8","TD_TD_TD","COM11"
"13_3_8","ST_TD_TD","COM11"
"1_13_8","TD_TD_TD","COM11"
"12_13_8","TD_TD_TD","COM11"
"13_8_8","TD_TD_TD","COM11"
"12_13_8","TD_TD_TD","COM11"
"13_8_9","ST_TD_TD","COM11"
"13_17_8","FC_TD_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"12_13_17","FC_TD_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"13_17_3","FC_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"12_13_17","FC_TD_TD","COM11"
"13_13_17","FC_TD_TD","COM11"
"10_13_17","FC_TD_TD","COM11"
"13_17_3","FC_ST_TD","COM11"
"1_13_17","FC_TD_TD","COM11"
"12_13_17","FC_TD_TD","COM11"
"13_17_8","FC_TD_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"13_17_9","FC_ST_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"13_17_8","FC_TD_TD","COM11"
"12_13_17","FC_TD_TD","COM11"
"13_17_17","FC_FC_TD","COM11"
"1_13_17","FC_TD_TD","COM11"
"10_13_17","FC_TD_TD","COM11"
"12_13_17","FC_TD_TD","COM11"
"13_17_3","FC_ST_TD","COM11"
"13_17_3","FC_ST_TD","COM11"
"10_13_17","FC_TD_TD","COM11"
"17_17_9","FC_FC_ST","COM11"
"17_17_9","FC_FC_ST","COM11"
"12_17_9","FC_ST_TD","COM11"
"17_17_9","FC_FC_ST","COM11"
"17_3_9","FC_ST_ST","COM11"
"17_17_9","FC_FC_ST","COM11"
"17_9_9","FC_ST_ST","COM11"
"17_9_9","FC_ST_ST","COM11"
"12_17_9","FC_ST_TD","COM11"
"10_17_9","FC_ST_TD","COM11"
"17_3_9","FC_ST_ST","COM11"
"1_17_9","FC_ST_TD","COM11"
"12_17_9","FC_ST_TD","COM11"
"17_17_9","FC_FC_ST","COM11"
"17_17_9","FC_FC_ST","COM11"
"12_17_9","FC_ST_TD","COM11"
"17_17_9","FC_FC_ST","COM11"
"17_3_9","FC_ST_ST","COM11"
"17_9_9","FC_ST_ST","COM11"
"1_17_9","FC_ST_TD","COM11"
"17_9_9","FC_ST_ST","COM11"
"12_17_9","FC_ST_TD","COM11"
"10_17_9","FC_ST_TD","COM11"
"17_3_9","FC_ST_ST","COM11"
"17_17_9","FC_FC_ST","COM11"
"12_17_9","FC_ST_TD","COM11"
"17_3_9","FC_ST_ST","COM11"
"17_3_9","FC_ST_ST","COM11"
"10_17_9","FC_ST_TD","COM11"
"12_17_9","FC_ST_TD","COM11"
"12_3_9","ST_ST_TD","COM11"
"17_17_9","FC_FC_ST","COM11"
"17_17_9","FC_FC_ST","COM11"
"12_17_9","FC_ST_TD","COM11"
"17_3_9","FC_ST_ST","COM11"
"12_17_9","FC_ST_TD","COM11"
"17_3_9","FC_ST_ST","COM11"
"10_17_9","FC_ST_TD","COM11"
"3_3_9","ST_ST_ST","COM11"
"10_3_9","ST_ST_TD","COM11"
"17_9_9","FC_ST_ST","COM11"
"17_9_9","FC_ST_ST","COM11"
"17_9_9","FC_ST_ST","COM11"
"17_9_9","FC_ST_ST","COM11"
"17_9_9","FC_ST_ST","COM11"
"12_9_9","ST_ST_TD","COM11"
"17_9_9","FC_ST_ST","COM11"
"3_9_9","ST_ST_ST","COM11"
"17_9_9","FC_ST_ST","COM11"
"9_9_9","ST_ST_ST","COM11"
"12_9_9","ST_ST_TD","COM11"
"13_9_9","ST_ST_TD","COM11"
"10_9_9","ST_ST_TD","COM11"
"3_9_9","ST_ST_ST","COM11"
"1_9_9","ST_ST_TD","COM11"
"12_9_9","ST_ST_TD","COM11"
"8_9_9","ST_ST_TD","COM11"
"12_9_9","ST_ST_TD","COM11"
"9_9_9","ST_ST_ST","COM11"
"17_9_9","FC_ST_ST","COM11"
"17_9_9","FC_ST_ST","COM11"
"12_9_9","ST_ST_TD","COM11"
"3_9_9","ST_ST_ST","COM11"
"3_9_9","ST_ST_ST","COM11"
"10_9_9","ST_ST_TD","COM11"
"10_17_9","FC_ST_TD","COM11"
"17_3_9","FC_ST_ST","COM11"
"12_17_9","FC_ST_TD","COM11"
"12_17_9","FC_ST_TD","COM11"
"12_12_9","ST_TD_TD","COM11"
"12_9_9","ST_ST_TD","COM11"
"12_3_9","ST_ST_TD","COM11"
"1_12_9","ST_TD_TD","COM11"
"12_3_9","ST_ST_TD","COM11"
"12_9_9","ST_ST_TD","COM11"
"12_12_9","ST_TD_TD","COM11"
"10_12_9","ST_TD_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"3_8_9","ST_ST_TD","COM11"
"8_9_9","ST_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"8_9_9","ST_ST_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"13_8_9","ST_TD_TD","COM11"
"10_8_9","ST_TD_TD","COM11"
"3_8_9","ST_ST_TD","COM11"
"1_8_9","ST_TD_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"8_8_9","ST_TD_TD","COM11"
"8_9_9","ST_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"8_8_9","ST_TD_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_9_9","FC_ST_ST","COM11"
"17_9_9","FC_ST_ST","COM11"
"12_9_9","ST_ST_TD","COM11"
"3_9_9","ST_ST_ST","COM11"
"3_9_9","ST_ST_ST","COM11"
"10_9_9","ST_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"3_8_9","ST_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"8_9_9","ST_ST_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"13_8_9","ST_TD_TD","COM11"
"10_8_9","ST_TD_TD","COM11"
"3_8_9","ST_ST_TD","COM11"
"1_8_9","ST_TD_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"8_8_9","ST_TD_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"8_9_9","ST_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"12_17_8","FC_TD_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"17_3_8","FC_ST_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"12_17_8","FC_TD_TD","COM11"
"10_17_8","FC_TD_TD","COM11"
"17_3_8","FC_ST_TD","COM11"
"1_17_8","FC_TD_TD","COM11"
"12_17_8","FC_TD_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"12_17_8","FC_TD_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"17_3_8","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"1_17_8","FC_TD_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"12_17_8","FC_TD_TD","COM11"
"10_17_8","FC_TD_TD","COM11"
"17_3_8","FC_ST_TD","COM11"
"12_17_8","FC_TD_TD","COM11"
"12_3_8","ST_TD_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"12_17_8","FC_TD_TD","COM11"
"17_3_8","FC_ST_TD","COM11"
"12_17_8","FC_TD_TD","COM11"
"17_3_8","FC_ST_TD","COM11"
"10_17_8","FC_TD_TD","COM11"
"3_3_8","ST_ST_TD","COM11"
"10_3_8","ST_TD_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"3_8_9","ST_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"8_9_9","ST_ST_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"13_8_9","ST_TD_TD","COM11"
"10_8_9","ST_TD_TD","COM11"
"3_8_9","ST_ST_TD","COM11"
"1_8_9","ST_TD_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"8_8_9","ST_TD_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"8_9_9","ST_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"1_17_8","FC_TD_TD","COM11"
"10_17_8","FC_TD_TD","COM11"
"12_17_8","FC_TD_TD","COM11"
"17_3_8","FC_ST_TD","COM11"
"17_3_8","FC_ST_TD","COM11"
"10_17_8","FC_TD_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"1_8_9","ST_TD_TD","COM11"
"10_8_9","ST_TD_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"3_8_9","ST_ST_TD","COM11"
"3_8_9","ST_ST_TD","COM11"
"10_8_9","ST_TD_TD","COM11"
"10_17_8","FC_TD_TD","COM11"
"17_3_8","FC_ST_TD","COM11"
"12_17_8","FC_TD_TD","COM11"
"12_17_8","FC_TD_TD","COM11"
"12_12_8","TD_TD_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"12_3_8","ST_TD_TD","COM11"
"1_12_8","TD_TD_TD","COM11"
"12_3_8","ST_TD_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"12_12_8","TD_TD_TD","COM11"
"10_12_8","TD_TD_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"12_8_9","ST_TD_TD","COM11"
"3_8_9","ST_ST_TD","COM11"
"3_8_9","ST_ST_TD","COM11"
"10_8_9","ST_TD_TD","COM11"
"17_8_8","FC_TD_TD","COM11"
"17_8_8","FC_TD_TD","COM11"
"17_8_8","FC_TD_TD","COM11"
"17_8_8","FC_TD_TD","COM11"
"17_8_8","FC_TD_TD","COM11"
"12_8_8","TD_TD_TD","COM11"
"17_8_8","FC_TD_TD","COM11"
"3_8_8","ST_TD_TD","COM11"
"17_8_8","FC_TD_TD","COM11"
"8_8_9","ST_TD_TD","COM11"
"12_8_8","TD_TD_TD","COM11"
"13_8_8","TD_TD_TD","COM11"
"10_8_8","TD_TD_TD","COM11"
"3_8_8","ST_TD_TD","COM11"
"1_8_8","TD_TD_TD","COM11"
"12_8_8","TD_TD_TD","COM11"
"8_8_8","TD_TD_TD","COM11"
"12_8_8","TD_TD_TD","COM11"
"8_8_9","ST_TD_TD","COM11"
"17_8_8","FC_TD_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"12_17_8","FC_TD_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"17_3_8","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"12_17_8","FC_TD_TD","COM11"
"13_17_8","FC_TD_TD","COM11"
"10_17_8","FC_TD_TD","COM11"
"17_3_8","FC_ST_TD","COM11"
"1_17_8","FC_TD_TD","COM11"
"12_17_8","FC_TD_TD","COM11"
"17_8_8","FC_TD_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"17_8_9","FC_ST_TD","COM11"
"17_17_8","FC_FC_TD","COM11"
"17_8_8","FC_TD_TD","COM11"
"12_17_8","FC_TD_TD","COM11"
"17_17_17","FC_FC_FC","COM11"
"17_17_17","FC_FC_FC","COM11"
"12_17_17","FC_FC_TD","COM11"
"17_17_17","FC_FC_FC","COM11"
"17_17_3","FC_FC_ST","COM11"
"17_17_17","FC_FC_FC","COM11"
"17_17_9","FC_FC_ST","COM11"
"17_17_9","FC_FC_ST","COM11"
"12_17_17","FC_FC_TD","COM11"
"10_17_17","FC_FC_TD","COM11"
"17_17_3","FC_FC_ST","COM11"
"1_17_17","FC_FC_TD","COM11"
"12_17_17","FC_FC_TD","COM11"
"17_17_17","FC_FC_FC","COM11"
"17_17_17","FC_FC_FC","COM11"
"12_17_17","FC_FC_TD","COM11"
"17_17_17","FC_FC_FC","COM11"
"17_17_3","FC_FC_ST","COM11"
"17_17_9","FC_FC_ST","COM11"
"1_17_17","FC_FC_TD","COM11"
"17_17_9","FC_FC_ST","COM11"
"12_17_17","FC_FC_TD","COM11"
"10_17_17","FC_FC_TD","COM11"
"17_17_3","FC_FC_ST","COM11"
"17_17_17","FC_FC_FC","COM11"
"12_17_17","FC_FC_TD","COM11"
"17_17_3","FC_FC_ST","COM11"
"17_17_3","FC_FC_ST","COM11"
"10_17_17","FC_FC_TD","COM11"
"12_17_17","FC_FC_TD","COM11"
"12_17_3","FC_ST_TD","COM11"
"17_17_17","FC_FC_FC","COM11"
"17_17_17","FC_FC_FC","COM11"
"12_17_17","FC_FC_TD","COM11"
"17_17_3","FC_FC_ST","COM11"
"12_17_17","FC_FC_TD","COM11"
"17_17_3","FC_FC_ST","COM11"
