"UT","KeyWord","SDG","Type","Freq"
"WOS:000496605200021","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000500383800007","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000513084000001","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000515621700001","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000531843500001","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000533902000001","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000535598700292","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000544512000013","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000552573000007","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000561963500001","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000567481000003","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000578001500005","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000579002800001","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000590969800003","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000612855100002","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000625320200001","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000645745800001","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000655619900008","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000687767000002","CLIMATE#SUSTAINABLE","13","CLIMATE#SUSTAINAB*","1"
"WOS:000415331600018","ADAPT#IMPACTS#CLIMATE","13","ADAPT#IMPACTS#CLIMATE","1"
"WOS:000477051900218","ADAPT#IMPACTS#CLIMATE","13","ADAPT#IMPACTS#CLIMATE","1"
"WOS:000496456400004","ADAPT#IMPACTS#CLIMATE","13","ADAPT#IMPACTS#CLIMATE","1"
"WOS:000612855100002","ADAPT#IMPACTS#CLIMATE","13","ADAPT#IMPACTS#CLIMATE","1"
"WOS:000496456400004","ADAPTATION#ACTION#CLIMATE","13","ADAPTATION#ACTION#CLIMATE","2"
"WOS:000298985500003","CARBON ACCOUNTING","13","CARBON ACCOUNTING","1"
"WOS:000496456400004","CARBON CITY#CLIMATE CHANGE","13","CARBON CITY#CLIMATE CHANGE","1"
"WOS:000453204600012","CARBON ECONOMY#CLIMATE CHANGE","13","CARBON ECONOMY#CLIMATE CHANGE","1"
"WOS:000250302700003","CARBON FOOTPRINT","13","CARBON FOOTPRINT","1"
"WOS:000301035100005","CARBON FOOTPRINT","13","CARBON FOOTPRINT","1"
"WOS:000453204600012","CARBON FOOTPRINT","13","CARBON FOOTPRINT","1"
"WOS:000644662500013","CARBON FOOTPRINT","13","CARBON FOOTPRINT","1"
"WOS:000590969800003","CARBON TOURISM#CLIMATE CHANGE","13","CARBON TOURISM#CLIMATE CHANGE","1"
"WOS:000274543800002","CARBON#CLIMATE CHANGE","13","CARBON#CLIMATE CHANGE","2"
"WOS:000298985500003","CARBON#CLIMATE CHANGE","13","CARBON#CLIMATE CHANGE","1"
"WOS:000320752000001","CARBON#CLIMATE CHANGE","13","CARBON#CLIMATE CHANGE","1"
"WOS:000346461000026","CARBON#CLIMATE CHANGE","13","CARBON#CLIMATE CHANGE","3"
"WOS:000453204600012","CARBON#CLIMATE CHANGE","13","CARBON#CLIMATE CHANGE","1"
"WOS:000496456400004","CARBON#CLIMATE CHANGE","13","CARBON#CLIMATE CHANGE","1"
"WOS:000590969800003","CARBON#CLIMATE CHANGE","13","CARBON#CLIMATE CHANGE","1"
"WOS:000625320200001","CARBON#CLIMATE CHANGE","13","CARBON#CLIMATE CHANGE","1"
"WOS:000208284700002","CERTIFIED EMISSION REDUCTION","13","CERTIFIED EMISSION REDUCTION","1"
"WOS:000351963400001","CERTIFIED EMISSION REDUCTION","13","CERTIFIED EMISSION REDUCTION","1"
"WOS:000311688900002","CHANGING CLIMATE","13","CHANGING CLIMATE","1"
"WOS:000496605200021","CLIMATE ACTION","13","CLIMATE ACTION","1"
"WOS:000535598700292","CLIMATE ACTION","13","CLIMATE ACTION","2"
"WOS:000552573000007","CLIMATE ACTION","13","CLIMATE ACTION","1"
"WOS:000274543800002","CLIMATE CHANGE","13","CLIMATE CHANGE","3"
"WOS:000290181400003","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000298985500003","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000311688900002","CLIMATE CHANGE","13","CLIMATE CHANGE","5"
"WOS:000315440300005","CLIMATE CHANGE","13","CLIMATE CHANGE","4"
"WOS:000320752000001","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000331512100001","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000331512100004","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000333505400010","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000336971100001","CLIMATE CHANGE","13","CLIMATE CHANGE","3"
"WOS:000346461000026","CLIMATE CHANGE","13","CLIMATE CHANGE","2"
"WOS:000346962400003","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000351963400001","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000395330200008","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000415331600018","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000431157100019","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000436647900005","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000446113700003","CLIMATE CHANGE","13","CLIMATE CHANGE","4"
"WOS:000446321000006","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000453204600012","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000477051900130","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000477051900218","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000496456400004","CLIMATE CHANGE","13","CLIMATE CHANGE","22"
"WOS:000500383800007","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000515621700001","CLIMATE CHANGE","13","CLIMATE CHANGE","2"
"WOS:000531843500001","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000533902000001","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000544512000013","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000552573000007","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000561963500001","CLIMATE CHANGE","13","CLIMATE CHANGE","2"
"WOS:000567481000003","CLIMATE CHANGE","13","CLIMATE CHANGE","6"
"WOS:000578001500005","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000590969800003","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000612855100002","CLIMATE CHANGE","13","CLIMATE CHANGE","3"
"WOS:000625320200001","CLIMATE CHANGE","13","CLIMATE CHANGE","2"
"WOS:000645745800001","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000687767000002","CLIMATE CHANGE","13","CLIMATE CHANGE","1"
"WOS:000655619900008","CLIMATE IMPACT","13","CLIMATE IMPACT","1"
"WOS:000496456400004","CLIMATE RESILIENCE","13","CLIMATE RESILIENCE","1"
"WOS:000311688900002","CLIMATE#ACIDIFICATION","13","CLIMATE#ACIDIFICATION","2"
"WOS:000290181400003","CLIMATE#ADAPTATION","13","CLIMATE#ADAPTATION","1"
"WOS:000320752000001","CLIMATE#ADAPTATION","13","CLIMATE#ADAPTATION","1"
"WOS:000415331600018","CLIMATE#ADAPTATION","13","CLIMATE#ADAPTATION","5"
"WOS:000477051900218","CLIMATE#ADAPTATION","13","CLIMATE#ADAPTATION","1"
"WOS:000496456400004","CLIMATE#ADAPTATION","13","CLIMATE#ADAPTATION","1"
"WOS:000612855100002","CLIMATE#ADAPTATION","13","CLIMATE#ADAPTATION","1"
"WOS:000477051900218","CLIMATE#ANTHROPOGENIC","13","CLIMATE#ANTHROPOGENIC","1"
"WOS:000496456400004","CLIMATE#ANTHROPOGENIC","13","CLIMATE#ANTHROPOGENIC","1"
"WOS:000336971100001","CLIMATE#BIODIVERSITY","13","CLIMATE#BIODIVERSITY","3"
"WOS:000272287900008","CLIMATE#CARBON","13","CLIMATE#CARBON","1"
"WOS:000274543800002","CLIMATE#CARBON","13","CLIMATE#CARBON","1"
"WOS:000298985500003","CLIMATE#CARBON","13","CLIMATE#CARBON","1"
"WOS:000320752000001","CLIMATE#CARBON","13","CLIMATE#CARBON","1"
"WOS:000346461000026","CLIMATE#CARBON","13","CLIMATE#CARBON","1"
"WOS:000453204600012","CLIMATE#CARBON","13","CLIMATE#CARBON","2"
"WOS:000496456400004","CLIMATE#CARBON","13","CLIMATE#CARBON","1"
"WOS:000590969800003","CLIMATE#CARBON","13","CLIMATE#CARBON","1"
"WOS:000625320200001","CLIMATE#CARBON","13","CLIMATE#CARBON","3"
"WOS:000431157100019","CLIMATE#COMMITMENT","13","CLIMATE#COMMITMENT","1"
"WOS:000533902000001","CLIMATE#DISASTER","13","CLIMATE#DISASTER","1"
"WOS:000336971100001","CLIMATE#ECOLOGY","13","CLIMATE#ECOLOGY","1"
"WOS:000265860500007","CLIMATE#ECONOMIC COST","13","CLIMATE#ECONOMIC COST","1"
"WOS:000496456400004","CLIMATE#ECOSYSTEM","13","CLIMATE#ECOSYSTEM","1"
"WOS:000645745800001","CLIMATE#ECOSYSTEM","13","CLIMATE#ECOSYSTEM","1"
"WOS:000655619900008","CLIMATE#ECOSYSTEM","13","CLIMATE#ECOSYSTEM","1"
"WOS:000311688900002","CLIMATE#EMISSION#SCENARIO","13","CLIMATE#EMISSION#SCENARIO","1"
"WOS:000221330100001","CLIMATE#ENERGY","13","CLIMATE#ENERGY","1"
"WOS:000311688900002","CLIMATE#ENERGY","13","CLIMATE#ENERGY","1"
"WOS:000331512100001","CLIMATE#ENERGY","13","CLIMATE#ENERGY","1"
"WOS:000346461000026","CLIMATE#ENERGY","13","CLIMATE#ENERGY","1"
"WOS:000351963400001","CLIMATE#ENERGY","13","CLIMATE#ENERGY","1"
"WOS:000415331600018","CLIMATE#ENERGY","13","CLIMATE#ENERGY","1"
"WOS:000444093100004","CLIMATE#ENERGY","13","CLIMATE#ENERGY","1"
"WOS:000453204600012","CLIMATE#ENERGY","13","CLIMATE#ENERGY","2"
"WOS:000477051900218","CLIMATE#ENERGY","13","CLIMATE#ENERGY","1"
"WOS:000496456400004","CLIMATE#ENERGY","13","CLIMATE#ENERGY","2"
"WOS:000496605200021","CLIMATE#ENERGY","13","CLIMATE#ENERGY","1"
"WOS:000500383800007","CLIMATE#ENERGY","13","CLIMATE#ENERGY","2"
"WOS:000513084000001","CLIMATE#ENERGY","13","CLIMATE#ENERGY","1"
"WOS:000515621700001","CLIMATE#ENERGY","13","CLIMATE#ENERGY","1"
"WOS:000535598700292","CLIMATE#ENERGY","13","CLIMATE#ENERGY","1"
"WOS:000567481000003","CLIMATE#ENERGY","13","CLIMATE#ENERGY","3"
"WOS:000298985500003","CLIMATE#ENVIRONMENT","13","CLIMATE#ENVIRONMENT","1"
"WOS:000310191100003","CLIMATE#ENVIRONMENT","13","CLIMATE#ENVIRONMENT","1"
"WOS:000315440300005","CLIMATE#ENVIRONMENT","13","CLIMATE#ENVIRONMENT","1"
"WOS:000331512100001","CLIMATE#ENVIRONMENT","13","CLIMATE#ENVIRONMENT","1"
"WOS:000331512100004","CLIMATE#ENVIRONMENT","13","CLIMATE#ENVIRONMENT","1"
"WOS:000346962400003","CLIMATE#ENVIRONMENT","13","CLIMATE#ENVIRONMENT","1"
"WOS:000477051900218","CLIMATE#ENVIRONMENT","13","CLIMATE#ENVIRONMENT","1"
"WOS:000500383800007","CLIMATE#ENVIRONMENT","13","CLIMATE#ENVIRONMENT","1"
"WOS:000274543800002","CLIMATE#EQUITY","13","CLIMATE#EQUITY","1"
"WOS:000290181400003","CLIMATE#EQUITY","13","CLIMATE#EQUITY","3"
"WOS:000315440300005","CLIMATE#EQUITY","13","CLIMATE#EQUITY","1"
"WOS:000320752000001","CLIMATE#EQUITY","13","CLIMATE#EQUITY","1"
"WOS:000446321000006","CLIMATE#EQUITY","13","CLIMATE#EQUITY","1"
"WOS:000310191100003","CLIMATE#FOOD","13","CLIMATE#FOOD","1"
"WOS:000311688900002","CLIMATE#FOOD","13","CLIMATE#FOOD","1"
"WOS:000331512100001","CLIMATE#FOOD","13","CLIMATE#FOOD","1"
"WOS:000477051900218","CLIMATE#FOOD","13","CLIMATE#FOOD","1"
"WOS:000515621700001","CLIMATE#FOOD","13","CLIMATE#FOOD","3"
"WOS:000590969800003","CLIMATE#FOREST","13","CLIMATE#FOREST","1"
"WOS:000513084000001","CLIMATE#HABITAT","13","CLIMATE#HABITAT","1"
"WOS:000496456400004","CLIMATE#HAZARD","13","CLIMATE#HAZARD","1"
"WOS:000533902000001","CLIMATE#HAZARD","13","CLIMATE#HAZARD","1"
"WOS:000645745800001","CLIMATE#INEQUALITY","13","CLIMATE#INEQUALITY","1"
"WOS:000221330100001","CLIMATE#INSTITUTION","13","CLIMATE#INSTITUTION","1"
"WOS:000298985500003","CLIMATE#INSTITUTION","13","CLIMATE#INSTITUTION","1"
"WOS:000431157100019","CLIMATE#INSTITUTION","13","CLIMATE#INSTITUTION","1"
"WOS:000436647900005","CLIMATE#INSTITUTION","13","CLIMATE#INSTITUTION","1"
"WOS:000531843500001","CLIMATE#INSTITUTION","13","CLIMATE#INSTITUTION","1"
"WOS:000579002800001","CLIMATE#INSTITUTION","13","CLIMATE#INSTITUTION","1"
"WOS:000645745800001","CLIMATE#INSTITUTION","13","CLIMATE#INSTITUTION","1"
"WOS:000578001500005","CLIMATE#LEGISLATION","13","CLIMATE#LEGISLATION","1"
"WOS:000336971100001","CLIMATE#MANAGEMENT","13","CLIMATE#MANAGEMENT","1"
"WOS:000431157100019","CLIMATE#MANAGEMENT","13","CLIMATE#MANAGEMENT","1"
"WOS:000446113700003","CLIMATE#MANAGEMENT","13","CLIMATE#MANAGEMENT","1"
"WOS:000477051900218","CLIMATE#MANAGEMENT","13","CLIMATE#MANAGEMENT","1"
"WOS:000500383800007","CLIMATE#MANAGEMENT","13","CLIMATE#MANAGEMENT","1"
"WOS:000515621700001","CLIMATE#MANAGEMENT","13","CLIMATE#MANAGEMENT","1"
"WOS:000533902000001","CLIMATE#MANAGEMENT","13","CLIMATE#MANAGEMENT","1"
"WOS:000590969800003","CLIMATE#MANAGEMENT","13","CLIMATE#MANAGEMENT","1"
"WOS:000625320200001","CLIMATE#MANAGEMENT","13","CLIMATE#MANAGEMENT","1"
"WOS:000655619900008","CLIMATE#MANAGEMENT","13","CLIMATE#MANAGEMENT","2"
"WOS:000310191100003","CLIMATE#MEASURE","13","CLIMATE#MEASURE","1"
"WOS:000453204600012","CLIMATE#MEASURE","13","CLIMATE#MEASURE","5"
"WOS:000496456400004","CLIMATE#MEASURE","13","CLIMATE#MEASURE","1"
"WOS:000612855100002","CLIMATE#MEASURE","13","CLIMATE#MEASURE","1"
"WOS:000687767000002","CLIMATE#MEASURE","13","CLIMATE#MEASURE","1"
"WOS:000221330100001","CLIMATE#MITIGATE","13","CLIMATE#MITIGATE","1"
"WOS:000274543800002","CLIMATE#MITIGATE","13","CLIMATE#MITIGATE","3"
"WOS:000311688900002","CLIMATE#MITIGATE","13","CLIMATE#MITIGATE","1"
"WOS:000320752000001","CLIMATE#MITIGATE","13","CLIMATE#MITIGATE","1"
"WOS:000346461000026","CLIMATE#MITIGATE","13","CLIMATE#MITIGATE","5"
"WOS:000351963400001","CLIMATE#MITIGATE","13","CLIMATE#MITIGATE","1"
"WOS:000436647900005","CLIMATE#MITIGATE","13","CLIMATE#MITIGATE","1"
"WOS:000496456400004","CLIMATE#MITIGATE","13","CLIMATE#MITIGATE","1"
"WOS:000561963500001","CLIMATE#MITIGATE","13","CLIMATE#MITIGATE","1"
"WOS:000612855100002","CLIMATE#MITIGATE","13","CLIMATE#MITIGATE","1"
"WOS:000311688900002","CLIMATE#MODEL","13","CLIMATE#MODEL","4"
"WOS:000315440300005","CLIMATE#MODEL","13","CLIMATE#MODEL","1"
"WOS:000320752000001","CLIMATE#MODEL","13","CLIMATE#MODEL","1"
"WOS:000446321000006","CLIMATE#MODEL","13","CLIMATE#MODEL","1"
"WOS:000477051900218","CLIMATE#MODEL","13","CLIMATE#MODEL","1"
"WOS:000515621700001","CLIMATE#MODEL","13","CLIMATE#MODEL","1"
"WOS:000544512000013","CLIMATE#MODEL","13","CLIMATE#MODEL","1"
"WOS:000578001500005","CLIMATE#MODEL","13","CLIMATE#MODEL","1"
"WOS:000346461000026","CLIMATE#PLANNING","13","CLIMATE#PLANNING","2"
"WOS:000496456400004","CLIMATE#PLANNING","13","CLIMATE#PLANNING","1"
"WOS:000500383800007","CLIMATE#PLANNING","13","CLIMATE#PLANNING","1"
"WOS:000531843500001","CLIMATE#PLANNING","13","CLIMATE#PLANNING","1"
"WOS:000533902000001","CLIMATE#PLANNING","13","CLIMATE#PLANNING","1"
"WOS:000272287900008","CLIMATE#POLICY","13","CLIMATE#POLICY","1"
"WOS:000298985500003","CLIMATE#POLICY","13","CLIMATE#POLICY","1"
"WOS:000310191100003","CLIMATE#POLICY","13","CLIMATE#POLICY","1"
"WOS:000320752000001","CLIMATE#POLICY","13","CLIMATE#POLICY","1"
"WOS:000331512100001","CLIMATE#POLICY","13","CLIMATE#POLICY","1"
"WOS:000331512100004","CLIMATE#POLICY","13","CLIMATE#POLICY","2"
"WOS:000333505400010","CLIMATE#POLICY","13","CLIMATE#POLICY","1"
"WOS:000346461000026","CLIMATE#POLICY","13","CLIMATE#POLICY","1"
"WOS:000395330200008","CLIMATE#POLICY","13","CLIMATE#POLICY","1"
"WOS:000431157100019","CLIMATE#POLICY","13","CLIMATE#POLICY","2"
"WOS:000446113700003","CLIMATE#POLICY","13","CLIMATE#POLICY","1"
"WOS:000515621700001","CLIMATE#POLICY","13","CLIMATE#POLICY","1"
"WOS:000533902000001","CLIMATE#POLICY","13","CLIMATE#POLICY","1"
"WOS:000544512000013","CLIMATE#POLICY","13","CLIMATE#POLICY","2"
"WOS:000561963500001","CLIMATE#POLICY","13","CLIMATE#POLICY","2"
"WOS:000579002800001","CLIMATE#POLICY","13","CLIMATE#POLICY","1"
"WOS:000612855100002","CLIMATE#POLICY","13","CLIMATE#POLICY","1"
"WOS:000655619900008","CLIMATE#POLICY","13","CLIMATE#POLICY","3"
"WOS:000315440300005","CLIMATE#PREVENTION","13","CLIMATE#PREVENTION","1"
"WOS:000477051900218","CLIMATE#PREVENTION","13","CLIMATE#PREVENTION","1"
"WOS:000496456400004","CLIMATE#PREVENTION","13","CLIMATE#PREVENTION","1"
"WOS:000272287900008","CLIMATE#REDUCTION","13","CLIMATE#REDUCTION","1"
"WOS:000290181400003","CLIMATE#REDUCTION","13","CLIMATE#REDUCTION","1"
"WOS:000310191100003","CLIMATE#REDUCTION","13","CLIMATE#REDUCTION","1"
"WOS:000311688900002","CLIMATE#REDUCTION","13","CLIMATE#REDUCTION","1"
"WOS:000351963400001","CLIMATE#REDUCTION","13","CLIMATE#REDUCTION","1"
"WOS:000436647900005","CLIMATE#REDUCTION","13","CLIMATE#REDUCTION","1"
"WOS:000272287900008","CLIMATE#REGIME","13","CLIMATE#REGIME","1"
"WOS:000320752000001","CLIMATE#REGIME","13","CLIMATE#REGIME","1"
"WOS:000331512100004","CLIMATE#REGIME","13","CLIMATE#REGIME","1"
"WOS:000612855100002","CLIMATE#REGIME","13","CLIMATE#REGIME","1"
"WOS:000415331600018","CLIMATE#RESILIENCE","13","CLIMATE#RESILIENCE","1"
"WOS:000496456400004","CLIMATE#RESILIENCE","13","CLIMATE#RESILIENCE","1"
"WOS:000578001500005","CLIMATE#RESILIENCE","13","CLIMATE#RESILIENCE","1"
"WOS:000274543800002","CLIMATE#STRATEGY","13","CLIMATE#STRATEGY","1"
"WOS:000310191100003","CLIMATE#STRATEGY","13","CLIMATE#STRATEGY","1"
"WOS:000346461000026","CLIMATE#STRATEGY","13","CLIMATE#STRATEGY","1"
"WOS:000431157100019","CLIMATE#STRATEGY","13","CLIMATE#STRATEGY","1"
"WOS:000444093100004","CLIMATE#STRATEGY","13","CLIMATE#STRATEGY","1"
"WOS:000496456400004","CLIMATE#STRATEGY","13","CLIMATE#STRATEGY","1"
"WOS:000500383800007","CLIMATE#STRATEGY","13","CLIMATE#STRATEGY","1"
"WOS:000578001500005","CLIMATE#STRATEGY","13","CLIMATE#STRATEGY","2"
"WOS:000625320200001","CLIMATE#STRATEGY","13","CLIMATE#STRATEGY","1"
"WOS:000453204600012","CLIMATE#TRANSFORMATION","13","CLIMATE#TRANSFORMATION","1"
"WOS:000544512000013","CLIMATE#TRANSFORMATION","13","CLIMATE#TRANSFORMATION","1"
"WOS:000579002800001","CLIMATE#TRANSFORMATION","13","CLIMATE#TRANSFORMATION","1"
"WOS:000645745800001","CLIMATE#TRANSFORMATION","13","CLIMATE#TRANSFORMATION","1"
"WOS:000274543800002","CLIMATE#TRANSITION","13","CLIMATE#TRANSITION","1"
"WOS:000331512100004","CLIMATE#TRANSITION","13","CLIMATE#TRANSITION","1"
"WOS:000346461000026","CLIMATE#TRANSITION","13","CLIMATE#TRANSITION","1"
"WOS:000453204600012","CLIMATE#TRANSITION","13","CLIMATE#TRANSITION","1"
"WOS:000395330200008","CLIMATE#VARIATION","13","CLIMATE#VARIATION","1"
"WOS:000496605200021","CLIMATE#VARIATION","13","CLIMATE#VARIATION","1"
"WOS:000477051900218","CLIMATE#VULNERABLE","13","CLIMATE#VULNERABLE","1"
"WOS:000496456400004","CLIMATE#VULNERABLE","13","CLIMATE#VULNERABLE","1"
"WOS:000311688900002","CLIMATE#WATER","13","CLIMATE#WATER","1"
"WOS:000415331600018","CLIMATE#WATER","13","CLIMATE#WATER","1"
"WOS:000477051900218","CLIMATE#WATER","13","CLIMATE#WATER","1"
"WOS:000496456400004","CLIMATE#WATER","13","CLIMATE#WATER","1"
"WOS:000515621700001","CLIMATE#WATER","13","CLIMATE#WATER","1"
"WOS:000655619900008","CLIMATE#WATER","13","CLIMATE#WATER","1"
"WOS:000310191100003","FOOD#PRODUCTION#CLIMATE","13","FOOD#PRODUCTION#CLIMATE","1"
"WOS:000515621700001","FOOD#PRODUCTION#CLIMATE","13","FOOD#PRODUCTION#CLIMATE","1"
"WOS:000274543800002","GLOBAL WARMING","13","GLOBAL WARMING","1"
"WOS:000367758100089","GLOBAL WARMING","13","GLOBAL WARMING","2"
"WOS:000459358300119","GLOBAL WARMING","13","GLOBAL WARMING","1"
"WOS:000496456400004","GLOBAL WARMING","13","GLOBAL WARMING","2"
"WOS:000590969800003","GLOBAL WARMING","13","GLOBAL WARMING","1"
"WOS:000221330100001","GREENHOUSE GAS","13","GREENHOUSE GAS","1"
"WOS:000262566400013","GREENHOUSE GAS","13","GREENHOUSE GAS","1"
"WOS:000315440300005","GREENHOUSE GAS","13","GREENHOUSE GAS","1"
"WOS:000351963400001","GREENHOUSE GAS","13","GREENHOUSE GAS","3"
"WOS:000592994700018","GREENHOUSE GAS","13","GREENHOUSE GAS","1"
"WOS:000346461000026","MITIGATION ACTION#CLIMATE","13","MITIGATION ACTION#CLIMATE","1"
"WOS:000265860500007","RESPONSES#CLIMATE","13","RESPONSES#CLIMATE","1"
"WOS:000274543800002","RESPONSES#CLIMATE","13","RESPONSES#CLIMATE","1"
"WOS:000298985500003","RESPONSES#CLIMATE","13","RESPONSES#CLIMATE","1"
"WOS:000311688900002","RESPONSES#CLIMATE","13","RESPONSES#CLIMATE","1"
"WOS:000320752000001","RESPONSES#CLIMATE","13","RESPONSES#CLIMATE","2"
"WOS:000395330200008","RESPONSES#CLIMATE","13","RESPONSES#CLIMATE","1"
"WOS:000496456400004","RESPONSES#CLIMATE","13","RESPONSES#CLIMATE","1"
"WOS:000496605200021","RESPONSES#CLIMATE","13","RESPONSES#CLIMATE","3"
"WOS:000531843500001","RESPONSES#CLIMATE","13","RESPONSES#CLIMATE","1"
"WOS:000535598700292","RESPONSES#CLIMATE","13","RESPONSES#CLIMATE","1"
"WOS:000579002800001","RESPONSES#CLIMATE","13","RESPONSES#CLIMATE","1"
"WOS:000496456400004","SEA LEVEL#CLIMATE","13","SEA LEVEL#CLIMATE","1"
"WOS:000496456400004","COASTAL AREA#SUSTAINABLE","14","COASTAL AREA#SUSTAINAB*","1"
"WOS:000496456400004","COASTAL#ECOSYSTEM#SUSTAINABLE","14","COASTAL#ECOSYSTEM#SUSTAINAB*","1"
"WOS:000279521900019","COASTAL#ENVIRONMENT#SUSTAINABLE","14","COASTAL#ENVIRONMENT#SUSTAINAB*","1"
"WOS:000477051900218","COASTAL#ENVIRONMENT#SUSTAINABLE","14","COASTAL#ENVIRONMENT#SUSTAINAB*","1"
"WOS:000496456400004","COASTAL#RESOURCE#SUSTAINABLE","14","COASTAL#RESOURC*#SUSTAINAB*","1"
"WOS:000496456400004","COASTAL#SYSTEM#SUSTAINABLE","14","COASTAL#SYSTEM#SUSTAINAB*","1"
"WOS:000311688900002","OCEAN#SUSTAINABLE","14","OCEAN#SUSTAINAB*","1"
"WOS:000382983100004","OCEAN#SUSTAINABLE","14","OCEAN#SUSTAINAB*","1"
"WOS:000561881200001","OCEAN#SUSTAINABLE","14","OCEAN#SUSTAINAB*","1"
"WOS:000496456400004","COASTAL AREA#PROTECTION","14","COASTAL AREA#PROTECTION","1"
"WOS:000496456400004","COASTAL AREA#RESTORATION","14","COASTAL AREA#RESTORATION","1"
"WOS:000496456400004","COASTAL#ECOSYSTEM#RESTORATION","14","COASTAL#ECOSYSTEM#RESTORATION","1"
"WOS:000496456400004","COASTAL#RESOURCE#PROTECTION","14","COASTAL#RESOURCE#PROTECTION","1"
"WOS:000496456400004","COASTAL#RESOURCE#RESTORATION","14","COASTAL#RESOURCE#RESTORATION","1"
"WOS:000477051900218","CONTAMINATION# SEA","14","CONTAMINATION# SEA","1"
"WOS:000382983100004","KNOWLEDGE#OCEAN","14","KNOWLEDGE#OCEAN","1"
"WOS:000645359800001","MARINE CONSERVATION","14","MARINE CONSERVATION","1"
"WOS:000561881200001","MARINE#IMPACT","14","MARINE#IMPACT","1"
"WOS:000645359800001","MARINE#MANAGEMENT","14","MARINE#MANAGEMENT","1"
"WOS:000311688900002","OCEAN ACIDIFICATION","14","OCEAN ACIDIFICATION","2"
"WOS:000311688900002","OCEAN#IMPACT","14","OCEAN#IMPACT","1"
"WOS:000561881200001","OCEAN#IMPACT","14","OCEAN#IMPACT","1"
"WOS:000496456400004","POLLUTION# SEA","14","POLLUTION# SEA","2"
"WOS:000496456400004","RESILIENT# SEA","14","RESILIENT# SEA","2"
"WOS:000496456400004","SCIENCE# SEA","14","SCIENCE# SEA","1"
"WOS:000477051900218","SUSTAINABLE# SEA","14","SUSTAINABLE# SEA","7"
"WOS:000496456400004","SUSTAINABLE# SEA","14","SUSTAINABLE# SEA","1"
"WOS:000561881200001","SUSTAINABLE# SEA","14","SUSTAINABLE# SEA","1"
"WOS:000454572000004","SUSTAINABLE#MARINE","14","SUSTAINABLE#MARINE","8"
"WOS:000561881200001","SUSTAINABLE#MARINE","14","SUSTAINABLE#MARINE","1"
